train_label, mse, rmse, mae, r2
RandomForestRegressor_64,1.80592,1.34384,0.70540,0.97861
RandomForestRegressor_65,2.02795,1.42406,0.74481,0.97485
RandomForestRegressor_66,2.15896,1.46934,0.78260,0.97355
RandomForestRegressor_67,2.16742,1.47222,0.77484,0.97594
RandomForestRegressor_68,1.85477,1.36190,0.69525,0.97901
RandomForestRegressor_69,2.14533,1.46469,0.75308,0.97698
RandomForestRegressor_70,2.22845,1.49280,0.82432,0.97562
RandomForestRegressor_71,2.50792,1.58364,0.77033,0.97465
RandomForestRegressor_72,2.09544,1.44756,0.73713,0.97701
RandomForestRegressor_73,2.06275,1.43623,0.74103,0.97624
RandomForestRegressor_74,1.97061,1.40379,0.74573,0.97830
RandomForestRegressor_75,2.37157,1.53999,0.81457,0.97316
RandomForestRegressor_76,1.33588,1.15580,0.60932,0.98158
RandomForestRegressor_77,2.24397,1.49799,0.79002,0.97482
RandomForestRegressor_78,2.53935,1.59353,0.84166,0.96657
RandomForestRegressor_79,2.03213,1.42553,0.78940,0.97555
RandomForestRegressor_80,1.84660,1.35890,0.71391,0.98113
RandomForestRegressor_81,2.25598,1.50199,0.76684,0.97437
RandomForestRegressor_82,1.91080,1.38232,0.72961,0.97918
RandomForestRegressor_83,2.31400,1.52119,0.79749,0.97510
RandomForestRegressor_84,1.76487,1.32848,0.66775,0.98006
RandomForestRegressor_85,1.72534,1.31352,0.66651,0.98069
RandomForestRegressor_86,1.93110,1.38964,0.72347,0.97696
RandomForestRegressor_87,1.90496,1.38020,0.69173,0.97969
RandomForestRegressor_88,3.27847,1.81065,0.95594,0.96510
RandomForestRegressor_89,2.05183,1.43242,0.76779,0.97762
RandomForestRegressor_90,1.87044,1.36764,0.74343,0.97999
RandomForestRegressor_91,2.32659,1.52532,0.82690,0.97295
RandomForestRegressor_92,1.50747,1.22779,0.65791,0.98334
RandomForestRegressor_93,1.94316,1.39397,0.71924,0.97957
RandomForestRegressor_94,1.83076,1.35306,0.71214,0.98037
RandomForestRegressor_95,2.21143,1.48709,0.77044,0.97604
RandomForestRegressor_96,2.52040,1.58758,0.82908,0.97038
RandomForestRegressor_97,1.73023,1.31538,0.69199,0.97994
RandomForestRegressor_98,2.92596,1.71054,0.93208,0.96473
RandomForestRegressor_99,2.06230,1.43607,0.75658,0.97639
,,,,
train_label, mse_mean, rmse_mean, mae_mean, r2_mean
LinearRegression,8.41091,2.89511,2.03051,0.90981
SVR,23.81852,4.86762,3.48717,0.74831
GaussianProcessRegressor,2.35643,1.52967,0.79462,0.97357
MLPRegressor,17.83457,4.17795,3.25100,0.80975
RandomForestRegressor,2.12396,1.45318,0.76319,0.97617
,,,,
train_label, mse_std, rmse_std, mae_std, r2_std
LinearRegression,0.99550,0.17103,0.12186,0.01038
SVR,3.37391,0.35327,0.24514,0.02743
GaussianProcessRegressor,0.39878,0.12857,0.06888,0.00439
MLPRegressor,5.17781,0.61585,0.50626,0.05389
RandomForestRegressor,0.32346,0.11059,0.06302,0.00361
