train_label, mse, rmse, mae, r2
GaussianProcessRegressor_97,1.08706,1.04262,0.60268,0.98841
GaussianProcessRegressor_98,2.14761,1.46547,0.79464,0.97429
GaussianProcessRegressor_99,1.39117,1.17948,0.63969,0.98445
MLPRegressor_0,16.93686,4.11544,3.07922,0.83144
MLPRegressor_1,21.23783,4.60845,3.60297,0.79242
MLPRegressor_2,19.72673,4.44148,3.48537,0.77554
MLPRegressor_3,28.65209,5.35276,4.15353,0.72093
MLPRegressor_4,23.44065,4.84155,3.56129,0.77277
MLPRegressor_5,20.20133,4.49459,3.48245,0.79004
MLPRegressor_6,25.33440,5.03333,3.96171,0.75052
MLPRegressor_7,22.68857,4.76325,3.73649,0.74684
MLPRegressor_8,25.13060,5.01304,3.97967,0.73784
MLPRegressor_9,25.69069,5.06860,3.89006,0.74117
MLPRegressor_10,13.35618,3.65461,2.78313,0.85236
MLPRegressor_11,24.60498,4.96034,3.81517,0.74123
MLPRegressor_12,21.48894,4.63562,3.61401,0.76475
MLPRegressor_13,27.71677,5.26467,3.99460,0.73330
MLPRegressor_14,26.23388,5.12190,4.06095,0.71759
MLPRegressor_15,21.91520,4.68137,3.70018,0.74928
MLPRegressor_16,16.35109,4.04365,3.05526,0.80278
MLPRegressor_17,25.72945,5.07242,3.86635,0.75536
MLPRegressor_18,24.81478,4.98144,3.92693,0.74226
MLPRegressor_19,16.77183,4.09534,3.21510,0.80489
MLPRegressor_20,22.38184,4.73095,3.61747,0.75036
MLPRegressor_21,18.41962,4.29181,3.33488,0.81827
MLPRegressor_22,29.86444,5.46484,4.41810,0.72098
MLPRegressor_23,23.00212,4.79605,3.65426,0.76520
MLPRegressor_24,23.01097,4.79698,3.60931,0.76378
MLPRegressor_25,30.64158,5.53548,4.43536,0.67331
MLPRegressor_26,14.88681,3.85834,2.93092,0.82247
MLPRegressor_27,28.21050,5.31136,4.27199,0.69224
MLPRegressor_28,26.78763,5.17568,3.96526,0.74944
MLPRegressor_29,27.11581,5.20728,4.09769,0.72668
MLPRegressor_30,26.36992,5.13516,4.12601,0.71660
MLPRegressor_31,19.93760,4.46515,3.33864,0.77777
MLPRegressor_32,18.74850,4.32995,3.27899,0.81465
MLPRegressor_33,17.56559,4.19113,3.25727,0.82464
MLPRegressor_34,13.37690,3.65744,2.84041,0.86446
MLPRegressor_35,16.65103,4.08057,3.20512,0.82464
