train_label, mse, rmse, mae, r2
MLPRegressor_59,20.56912,4.53532,3.36804,0.77999
MLPRegressor_60,17.82892,4.22243,3.11291,0.82309
MLPRegressor_61,22.07867,4.69880,3.81967,0.77589
MLPRegressor_62,14.31058,3.78293,2.78199,0.84626
MLPRegressor_63,23.77644,4.87611,3.65979,0.75147
MLPRegressor_64,23.36967,4.83422,3.90962,0.75025
MLPRegressor_65,17.04443,4.12849,3.23236,0.81459
MLPRegressor_66,15.97630,3.99704,3.09188,0.83440
MLPRegressor_67,19.90808,4.46185,3.50475,0.78036
MLPRegressor_68,24.46853,4.94657,3.78405,0.75067
MLPRegressor_69,14.82527,3.85036,3.01497,0.85724
MLPRegressor_70,19.72225,4.44097,3.51645,0.78905
MLPRegressor_71,25.95591,5.09469,4.02337,0.72247
MLPRegressor_72,25.02469,5.00247,3.96419,0.75073
MLPRegressor_73,16.15056,4.01878,3.11868,0.82288
MLPRegressor_74,20.00710,4.47293,3.54174,0.79832
MLPRegressor_75,14.01945,3.74426,2.85862,0.83328
MLPRegressor_76,13.48600,3.67233,2.70171,0.85623
MLPRegressor_77,15.32125,3.91424,3.10644,0.83304
MLPRegressor_78,18.85867,4.34266,3.13572,0.79782
MLPRegressor_79,20.20290,4.49476,3.62483,0.78591
MLPRegressor_80,30.18004,5.49364,4.43327,0.69676
MLPRegressor_81,11.11621,3.33410,2.58098,0.87675
MLPRegressor_82,17.37548,4.16839,3.31809,0.81656
MLPRegressor_83,21.72590,4.66110,3.59200,0.76118
MLPRegressor_84,13.19689,3.63275,2.73433,0.85775
MLPRegressor_85,17.86556,4.22677,3.08588,0.82644
MLPRegressor_86,21.32031,4.61739,3.61529,0.75692
MLPRegressor_87,21.98101,4.68839,3.54021,0.77859
MLPRegressor_88,18.80888,4.33692,3.53262,0.80137
MLPRegressor_89,29.75020,5.45437,4.51267,0.68057
MLPRegressor_90,23.83836,4.88245,3.68089,0.75562
MLPRegressor_91,17.72661,4.21030,3.25867,0.80276
MLPRegressor_92,18.70265,4.32466,3.27100,0.78789
MLPRegressor_93,13.67537,3.69802,2.93442,0.85859
MLPRegressor_94,21.26329,4.61121,3.47418,0.78098
MLPRegressor_95,11.23721,3.35219,2.56375,0.88659
MLPRegressor_96,20.49623,4.52728,3.65269,0.77138
MLPRegressor_97,14.61874,3.82345,2.88411,0.83880
MLPRegressor_98,10.73954,3.27712,2.57465,0.87911
MLPRegressor_99,18.98172,4.35680,3.31978,0.80752
RandomForestRegressor_0,1.96499,1.40178,0.69725,0.97742
RandomForestRegressor_1,2.09395,1.44705,0.75264,0.97907
RandomForestRegressor_2,1.53338,1.23830,0.62680,0.98359
RandomForestRegressor_3,1.71976,1.31140,0.64682,0.97924
RandomForestRegressor_4,1.55034,1.24512,0.63801,0.98355
RandomForestRegressor_5,1.27465,1.12900,0.61118,0.98677
RandomForestRegressor_6,1.54582,1.24331,0.66141,0.98167
RandomForestRegressor_7,1.03227,1.01601,0.54321,0.98616
RandomForestRegressor_8,1.34546,1.15994,0.62245,0.98379
RandomForestRegressor_9,1.48109,1.21700,0.64245,0.98353
RandomForestRegressor_10,1.57842,1.25635,0.65254,0.98228
RandomForestRegressor_11,1.93727,1.39186,0.75517,0.97605
RandomForestRegressor_12,1.87719,1.37010,0.69216,0.97482
RandomForestRegressor_13,1.46231,1.20926,0.63318,0.98455
RandomForestRegressor_14,1.91011,1.38207,0.77167,0.97768
RandomForestRegressor_15,1.76946,1.33021,0.70953,0.98188
RandomForestRegressor_16,2.01048,1.41791,0.76223,0.97578
RandomForestRegressor_17,1.70749,1.30671,0.71745,0.98060
RandomForestRegressor_18,1.60894,1.26844,0.66772,0.98328
RandomForestRegressor_19,2.22932,1.49309,0.78942,0.97369
RandomForestRegressor_20,1.56538,1.25115,0.64240,0.98094
RandomForestRegressor_21,1.70219,1.30468,0.64927,0.98101
RandomForestRegressor_22,1.99515,1.41250,0.76139,0.97781
RandomForestRegressor_23,2.07947,1.44204,0.75096,0.97805
RandomForestRegressor_24,1.40383,1.18483,0.63985,0.98471
RandomForestRegressor_25,1.58989,1.26091,0.67586,0.98249
RandomForestRegressor_26,1.60343,1.26627,0.59770,0.98002
RandomForestRegressor_27,1.76177,1.32732,0.73133,0.98103
RandomForestRegressor_28,1.46134,1.20886,0.64240,0.98365
RandomForestRegressor_29,1.47690,1.21528,0.65430,0.98210
RandomForestRegressor_30,1.43406,1.19752,0.61428,0.98212
RandomForestRegressor_31,2.55654,1.59892,0.83155,0.97316
RandomForestRegressor_32,1.65929,1.28813,0.63880,0.98177
RandomForestRegressor_33,1.72220,1.31233,0.68604,0.98135
RandomForestRegressor_34,1.60364,1.26635,0.65865,0.97992
RandomForestRegressor_35,1.50649,1.22739,0.64538,0.98272
RandomForestRegressor_36,1.84313,1.35762,0.67713,0.97942
RandomForestRegressor_37,1.62141,1.27335,0.64433,0.98256
RandomForestRegressor_38,1.75640,1.32529,0.73863,0.98087
RandomForestRegressor_39,1.55760,1.24804,0.66753,0.98347
RandomForestRegressor_40,1.71268,1.30869,0.65929,0.98231
RandomForestRegressor_41,2.41343,1.55352,0.75342,0.97496
RandomForestRegressor_42,1.65445,1.28626,0.67690,0.98003
RandomForestRegressor_43,1.88654,1.37351,0.68752,0.97664
RandomForestRegressor_44,1.59261,1.26199,0.67998,0.98126
RandomForestRegressor_45,1.76377,1.32807,0.68771,0.98099
RandomForestRegressor_46,1.80722,1.34433,0.63740,0.97897
RandomForestRegressor_47,1.58243,1.25795,0.68447,0.98041
RandomForestRegressor_48,1.75593,1.32511,0.69787,0.98055
RandomForestRegressor_49,1.55916,1.24866,0.65669,0.98109
RandomForestRegressor_50,2.19600,1.48189,0.75067,0.97681
RandomForestRegressor_51,1.92395,1.38707,0.75059,0.97577
RandomForestRegressor_52,1.34614,1.16023,0.58390,0.98606
RandomForestRegressor_53,1.68848,1.29942,0.65675,0.98141
RandomForestRegressor_54,1.96936,1.40334,0.71998,0.97788
RandomForestRegressor_55,2.01067,1.41798,0.73008,0.98129
RandomForestRegressor_56,1.63393,1.27825,0.64547,0.98105
RandomForestRegressor_57,1.75383,1.32432,0.71104,0.97975
RandomForestRegressor_58,1.55368,1.24647,0.71378,0.98196
RandomForestRegressor_59,1.82174,1.34972,0.69597,0.97888
RandomForestRegressor_60,1.82462,1.35078,0.70093,0.98089
RandomForestRegressor_61,1.70729,1.30663,0.66736,0.98158
RandomForestRegressor_62,1.58057,1.25721,0.66091,0.98254
