train_label, mse, rmse, mae, r2
RandomForestRegressor_64,1.25128,1.11861,0.60131,0.98669
RandomForestRegressor_65,1.99080,1.41096,0.72451,0.97784
RandomForestRegressor_66,1.63657,1.27928,0.68103,0.98219
RandomForestRegressor_67,1.62099,1.27318,0.65872,0.98137
RandomForestRegressor_68,1.42577,1.19406,0.64597,0.98373
RandomForestRegressor_69,1.65201,1.28530,0.68250,0.98116
RandomForestRegressor_70,1.29557,1.13823,0.58763,0.98432
RandomForestRegressor_71,1.79773,1.34079,0.71280,0.98076
RandomForestRegressor_72,1.75269,1.32389,0.68899,0.98058
RandomForestRegressor_73,1.87620,1.36975,0.74224,0.97889
RandomForestRegressor_74,1.61225,1.26974,0.68607,0.98218
RandomForestRegressor_75,1.37834,1.17403,0.60499,0.98486
RandomForestRegressor_76,1.90691,1.38091,0.71476,0.97766
RandomForestRegressor_77,2.01508,1.41954,0.70513,0.97958
RandomForestRegressor_78,1.38260,1.17584,0.63594,0.98132
RandomForestRegressor_79,1.86714,1.36643,0.67026,0.98066
RandomForestRegressor_80,1.84667,1.35892,0.75472,0.98038
RandomForestRegressor_81,2.66366,1.63207,0.82042,0.97159
RandomForestRegressor_82,2.15606,1.46835,0.80211,0.97646
RandomForestRegressor_83,1.57686,1.25573,0.64963,0.98176
RandomForestRegressor_84,1.81096,1.34572,0.72621,0.98058
RandomForestRegressor_85,1.72090,1.31183,0.69897,0.98227
RandomForestRegressor_86,1.93483,1.39098,0.73903,0.97477
RandomForestRegressor_87,1.82731,1.35178,0.71103,0.98051
RandomForestRegressor_88,2.34849,1.53248,0.76091,0.97306
RandomForestRegressor_89,1.15593,1.07514,0.56325,0.98647
RandomForestRegressor_90,1.64538,1.28272,0.68379,0.98301
RandomForestRegressor_91,2.10422,1.45059,0.78336,0.97744
RandomForestRegressor_92,1.55846,1.24838,0.68834,0.98235
RandomForestRegressor_93,1.92324,1.38681,0.72822,0.97958
RandomForestRegressor_94,1.96349,1.40125,0.67367,0.97681
RandomForestRegressor_95,1.94477,1.39455,0.69379,0.97960
RandomForestRegressor_96,2.08645,1.44446,0.75894,0.97492
RandomForestRegressor_97,1.72699,1.31415,0.69002,0.98383
RandomForestRegressor_98,1.28279,1.13260,0.62871,0.98503
RandomForestRegressor_99,2.04458,1.42989,0.70124,0.97715
,,,,
train_label, mse_mean, rmse_mean, mae_mean, r2_mean
LinearRegression,8.98741,2.99260,2.17588,0.90355
SVR,24.14518,4.90039,3.49276,0.74475
GaussianProcessRegressor,0.89803,0.90367,0.54008,0.99029
MLPRegressor,18.91668,4.30800,3.34933,0.79783
RandomForestRegressor,1.74372,1.31625,0.68928,0.98043
,,,,
train_label, mse_std, rmse_std, mae_std, r2_std
LinearRegression,1.07223,0.17818,0.13652,0.01122
SVR,3.52293,0.36244,0.25702,0.02675
GaussianProcessRegressor,0.65790,0.28534,0.07971,0.00699
MLPRegressor,5.22548,0.59815,0.51516,0.05373
RandomForestRegressor,0.27988,0.10589,0.05347,0.00322
