train_label, mse, rmse, mae, r2
RandomForestRegressor_64,2.19024,1.47995,0.74018,0.97593
RandomForestRegressor_65,2.16085,1.46998,0.80178,0.97857
RandomForestRegressor_66,1.43880,1.19950,0.66543,0.98199
RandomForestRegressor_67,1.52696,1.23570,0.65061,0.98450
RandomForestRegressor_68,2.08613,1.44434,0.79942,0.97997
RandomForestRegressor_69,2.15318,1.46737,0.75517,0.97584
RandomForestRegressor_70,2.02348,1.42249,0.74723,0.97684
RandomForestRegressor_71,1.50013,1.22480,0.65431,0.98362
RandomForestRegressor_72,1.83726,1.35546,0.69296,0.98048
RandomForestRegressor_73,2.77139,1.66475,0.80719,0.97074
RandomForestRegressor_74,1.60710,1.26772,0.68131,0.98316
RandomForestRegressor_75,1.79431,1.33952,0.70602,0.98111
RandomForestRegressor_76,1.67318,1.29351,0.69574,0.98153
RandomForestRegressor_77,1.87684,1.36998,0.73479,0.98183
RandomForestRegressor_78,2.32418,1.52452,0.82743,0.97547
RandomForestRegressor_79,1.80089,1.34197,0.67872,0.98094
RandomForestRegressor_80,1.78793,1.33714,0.71501,0.97941
RandomForestRegressor_81,2.16940,1.47289,0.81139,0.97682
RandomForestRegressor_82,2.23105,1.49367,0.77612,0.97523
RandomForestRegressor_83,1.79602,1.34016,0.73587,0.98106
RandomForestRegressor_84,2.02251,1.42215,0.76856,0.97738
RandomForestRegressor_85,1.69158,1.30061,0.69343,0.97922
RandomForestRegressor_86,1.81561,1.34744,0.68895,0.97861
RandomForestRegressor_87,1.70542,1.30592,0.66475,0.98028
RandomForestRegressor_88,1.71474,1.30948,0.69059,0.98143
RandomForestRegressor_89,1.87581,1.36960,0.75741,0.98069
RandomForestRegressor_90,2.15970,1.46959,0.75932,0.97592
RandomForestRegressor_91,1.68731,1.29896,0.66941,0.98237
RandomForestRegressor_92,1.93852,1.39231,0.73720,0.97978
RandomForestRegressor_93,2.20972,1.48651,0.74733,0.97774
RandomForestRegressor_94,1.98279,1.40811,0.69157,0.97698
RandomForestRegressor_95,1.87094,1.36782,0.70245,0.98004
RandomForestRegressor_96,2.05855,1.43477,0.74914,0.97976
RandomForestRegressor_97,1.44882,1.20367,0.64195,0.98376
RandomForestRegressor_98,2.00160,1.41478,0.78978,0.97884
RandomForestRegressor_99,2.08717,1.44470,0.76102,0.97642
,,,,
train_label, mse_mean, rmse_mean, mae_mean, r2_mean
LinearRegression,10.07124,3.16903,2.28682,0.89416
SVR,27.86078,5.26624,3.76771,0.71090
GaussianProcessRegressor,1.34245,1.12360,0.62477,0.98551
MLPRegressor,21.93416,4.65203,3.60742,0.76999
RandomForestRegressor,1.88549,1.36837,0.71327,0.97935
,,,,
train_label, mse_std, rmse_std, mae_std, r2_std
LinearRegression,1.07171,0.16880,0.12246,0.01044
SVR,3.75502,0.35708,0.25063,0.02745
GaussianProcessRegressor,0.69566,0.28281,0.09693,0.00765
MLPRegressor,5.08060,0.54107,0.43378,0.05382
RandomForestRegressor,0.31199,0.11423,0.06150,0.00326
