train_label, mse, rmse, mae, r2
RandomForestRegressor_64,1.55536,1.24714,0.72568,0.98429
RandomForestRegressor_65,1.62948,1.27651,0.71743,0.98165
RandomForestRegressor_66,2.22326,1.49106,0.86236,0.97453
RandomForestRegressor_67,1.80597,1.34386,0.74734,0.97926
RandomForestRegressor_68,3.31606,1.82101,0.95610,0.96648
RandomForestRegressor_69,1.79810,1.34093,0.74907,0.98066
RandomForestRegressor_70,1.97318,1.40470,0.82681,0.97821
RandomForestRegressor_71,1.96274,1.40098,0.78875,0.97830
RandomForestRegressor_72,2.22190,1.49060,0.83026,0.97705
RandomForestRegressor_73,2.40315,1.55021,0.87693,0.97287
RandomForestRegressor_74,1.89617,1.37701,0.81585,0.97759
RandomForestRegressor_75,1.82471,1.35082,0.74972,0.98014
RandomForestRegressor_76,2.68168,1.63758,0.86793,0.97074
RandomForestRegressor_77,2.00061,1.41443,0.78475,0.97751
RandomForestRegressor_78,2.12580,1.45801,0.82171,0.97539
RandomForestRegressor_79,2.12473,1.45765,0.80937,0.97858
RandomForestRegressor_80,2.21382,1.48789,0.85326,0.97487
RandomForestRegressor_81,2.22650,1.49215,0.86732,0.97525
RandomForestRegressor_82,2.10653,1.45139,0.82794,0.97586
RandomForestRegressor_83,2.04170,1.42888,0.84656,0.97631
RandomForestRegressor_84,2.00232,1.41503,0.81944,0.97794
RandomForestRegressor_85,1.61144,1.26942,0.74565,0.98040
RandomForestRegressor_86,2.30343,1.51770,0.87871,0.97553
RandomForestRegressor_87,2.31391,1.52115,0.85756,0.97549
RandomForestRegressor_88,1.91619,1.38427,0.81903,0.97953
RandomForestRegressor_89,2.80988,1.67627,0.95319,0.97146
RandomForestRegressor_90,1.99163,1.41125,0.82654,0.97956
RandomForestRegressor_91,2.78477,1.66876,0.87056,0.97206
RandomForestRegressor_92,2.08042,1.44237,0.79574,0.97650
RandomForestRegressor_93,1.88869,1.37430,0.75884,0.97974
RandomForestRegressor_94,2.57073,1.60335,0.87528,0.97138
RandomForestRegressor_95,2.11892,1.45565,0.84303,0.97587
RandomForestRegressor_96,2.95532,1.71910,0.93038,0.96717
RandomForestRegressor_97,2.43645,1.56091,0.82409,0.97464
RandomForestRegressor_98,1.75028,1.32298,0.73472,0.98171
RandomForestRegressor_99,2.36195,1.53686,0.87971,0.97467
,,,,
train_label, mse_mean, rmse_mean, mae_mean, r2_mean
LinearRegression,9.55217,3.08248,2.16599,0.89945
SVR,27.45485,5.22821,3.75421,0.71513
GaussianProcessRegressor,2.39277,1.53890,0.87743,0.97397
MLPRegressor,23.35646,4.80488,3.72284,0.75521
RandomForestRegressor,2.12658,1.45308,0.81714,0.97670
,,,,
train_label, mse_std, rmse_std, mae_std, r2_std
LinearRegression,1.38738,0.22465,0.17487,0.01484
SVR,3.63331,0.34741,0.25282,0.02588
GaussianProcessRegressor,0.50530,0.15673,0.07687,0.00507
MLPRegressor,4.99493,0.51924,0.42882,0.05444
RandomForestRegressor,0.36897,0.12302,0.06582,0.00373
