train_label, mse, rmse, mae, r2
RandomForestRegressor_64,2.89044,1.70013,0.94447,0.96858
RandomForestRegressor_65,2.44889,1.56489,0.86420,0.97298
RandomForestRegressor_66,2.15100,1.46663,0.82074,0.97804
RandomForestRegressor_67,2.56231,1.60072,0.88286,0.97250
RandomForestRegressor_68,1.97416,1.40505,0.76986,0.97820
RandomForestRegressor_69,1.91553,1.38403,0.80256,0.97701
RandomForestRegressor_70,2.46919,1.57137,0.88059,0.97225
RandomForestRegressor_71,2.07903,1.44189,0.79792,0.97746
RandomForestRegressor_72,1.95157,1.39699,0.80009,0.97877
RandomForestRegressor_73,3.09385,1.75894,0.94235,0.96796
RandomForestRegressor_74,2.07603,1.44084,0.81700,0.97739
RandomForestRegressor_75,1.71130,1.30817,0.74658,0.98026
RandomForestRegressor_76,2.74769,1.65762,0.97166,0.97187
RandomForestRegressor_77,2.19239,1.48067,0.83410,0.97757
RandomForestRegressor_78,2.19848,1.48273,0.81314,0.97804
RandomForestRegressor_79,2.24532,1.49844,0.82743,0.97488
RandomForestRegressor_80,2.30020,1.51664,0.84821,0.97659
RandomForestRegressor_81,1.75362,1.32424,0.71834,0.98081
RandomForestRegressor_82,1.96988,1.40353,0.79986,0.97950
RandomForestRegressor_83,2.46013,1.56848,0.85341,0.97178
RandomForestRegressor_84,1.95231,1.39725,0.80689,0.97627
RandomForestRegressor_85,2.21699,1.48896,0.83427,0.97422
RandomForestRegressor_86,1.53761,1.24001,0.71576,0.98232
RandomForestRegressor_87,1.96539,1.40192,0.83621,0.97866
RandomForestRegressor_88,1.84073,1.35674,0.79607,0.98052
RandomForestRegressor_89,2.40706,1.55147,0.87677,0.97332
RandomForestRegressor_90,1.74624,1.32145,0.77461,0.98050
RandomForestRegressor_91,1.97342,1.40478,0.84463,0.97640
RandomForestRegressor_92,2.15725,1.46876,0.86717,0.97632
RandomForestRegressor_93,1.62850,1.27613,0.74590,0.98153
RandomForestRegressor_94,1.52259,1.23393,0.70854,0.98131
RandomForestRegressor_95,1.96447,1.40160,0.81589,0.97976
RandomForestRegressor_96,2.49616,1.57992,0.82526,0.97636
RandomForestRegressor_97,2.39170,1.54651,0.89242,0.97532
RandomForestRegressor_98,1.86614,1.36607,0.77231,0.97875
RandomForestRegressor_99,2.47996,1.57479,0.86924,0.97534
,,,,
train_label, mse_mean, rmse_mean, mae_mean, r2_mean
LinearRegression,9.62984,3.09730,2.18243,0.89894
SVR,28.21039,5.29677,3.82611,0.70811
GaussianProcessRegressor,2.42300,1.54943,0.88684,0.97367
MLPRegressor,22.53748,4.71412,3.65352,0.76435
RandomForestRegressor,2.15883,1.46371,0.82430,0.97640
,,,,
train_label, mse_std, rmse_std, mae_std, r2_std
LinearRegression,1.18910,0.19124,0.13978,0.01181
SVR,4.18271,0.39318,0.27302,0.02976
GaussianProcessRegressor,0.48020,0.14924,0.07594,0.00477
MLPRegressor,5.41391,0.56082,0.46157,0.05591
RandomForestRegressor,0.38218,0.12794,0.06928,0.00363
