train_label, mse, rmse, mae, r2
RandomForestRegressor_64,2.26755,1.50584,0.79997,0.97482
RandomForestRegressor_65,2.29822,1.51599,0.77015,0.97567
RandomForestRegressor_66,1.93213,1.39001,0.75914,0.97677
RandomForestRegressor_67,1.69884,1.30340,0.66002,0.97899
RandomForestRegressor_68,2.31447,1.52134,0.78356,0.97315
RandomForestRegressor_69,2.90412,1.70415,0.86213,0.97086
RandomForestRegressor_70,2.11626,1.45474,0.73797,0.97796
RandomForestRegressor_71,2.97204,1.72396,0.85688,0.96921
RandomForestRegressor_72,1.41773,1.19068,0.63235,0.98123
RandomForestRegressor_73,2.40640,1.55126,0.84093,0.97239
RandomForestRegressor_74,2.43068,1.55906,0.79100,0.97495
RandomForestRegressor_75,2.29975,1.51649,0.80693,0.97623
RandomForestRegressor_76,2.15144,1.46678,0.75483,0.97303
RandomForestRegressor_77,2.92292,1.70965,0.89716,0.96393
RandomForestRegressor_78,3.10937,1.76334,0.91821,0.96627
RandomForestRegressor_79,2.08506,1.44397,0.78853,0.97621
RandomForestRegressor_80,2.54089,1.59402,0.81366,0.97307
RandomForestRegressor_81,1.28471,1.13345,0.56700,0.98515
RandomForestRegressor_82,1.76441,1.32831,0.69199,0.98053
RandomForestRegressor_83,2.01513,1.41955,0.70711,0.97896
RandomForestRegressor_84,2.12975,1.45937,0.77870,0.97514
RandomForestRegressor_85,2.49277,1.57885,0.80194,0.97325
RandomForestRegressor_86,1.72365,1.31288,0.70359,0.97975
RandomForestRegressor_87,2.21361,1.48782,0.79195,0.97483
RandomForestRegressor_88,1.49598,1.22310,0.65532,0.98267
RandomForestRegressor_89,1.65092,1.28488,0.65668,0.98044
RandomForestRegressor_90,1.82147,1.34962,0.70209,0.97740
RandomForestRegressor_91,1.80129,1.34212,0.73387,0.97926
RandomForestRegressor_92,1.87416,1.36900,0.73586,0.97899
RandomForestRegressor_93,1.96835,1.40298,0.70430,0.97813
RandomForestRegressor_94,1.78409,1.33570,0.65835,0.97933
RandomForestRegressor_95,1.91374,1.38338,0.69832,0.97808
RandomForestRegressor_96,2.33010,1.52647,0.78335,0.97515
RandomForestRegressor_97,2.13517,1.46122,0.77686,0.97582
RandomForestRegressor_98,2.44328,1.56310,0.81983,0.97272
RandomForestRegressor_99,1.94537,1.39477,0.73249,0.97828
,,,,
train_label, mse_mean, rmse_mean, mae_mean, r2_mean
LinearRegression,9.49928,3.07524,2.17381,0.89893
SVR,27.18389,5.19965,3.74445,0.71486
GaussianProcessRegressor,2.40366,1.54152,0.78639,0.97318
MLPRegressor,21.71264,4.62236,3.58288,0.76967
RandomForestRegressor,2.19039,1.47360,0.76505,0.97556
,,,,
train_label, mse_std, rmse_std, mae_std, r2_std
LinearRegression,1.25345,0.20535,0.15197,0.01216
SVR,3.98376,0.38408,0.27132,0.02909
GaussianProcessRegressor,0.51499,0.16546,0.08191,0.00528
MLPRegressor,5.65104,0.58860,0.48905,0.06017
RandomForestRegressor,0.40362,0.13750,0.07242,0.00404
